City,Brand,Model,Body,Certification,Exterior_Color,Interior_Color,Transmission_Type,Fuel_Type,Engine_Type,Wheel_Drive_Type,Miles_Per_Gallon,Year,Zip_Code,Mileage,Price
Fort Worth,Hyundai,Sonata,SEDAN,Certified,White,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,25 City / 33 Highway,2019,76017,"10,595",25491
Fort Worth,Honda,CR-V,SUV,Used,Blue,Gray,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,28 City / 34 Highway,2019,76017,"20,283",33791
Fort Worth,Alfa Romeo,Giulia,SEDAN,Used,Red,Black/Tan,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,24 City / 33 Highway,2018,76017,"14,800",35891
Fort Worth,RAM,1500,TRUCKS,Used,Blue,Black,Automatic,Gasoline,8-Cylinder,2 wheel drive - rear,20 City / 25 Highway,2020,76017,"13,494",49991
Fort Worth,Chevrolet,Camaro,COUPE,Used,Gray,Jet Black,Manual,Gasoline,8-Cylinder,2 wheel drive - rear,16 City / 24 Highway,2021,76017,"4,367",50991
Fort Worth,Ford,F150,TRUCKS,Used,Silver,Black,Automatic,Flexible Fuel,6-Cylinder,2 wheel drive - rear,17 City / 23 Highway,2014,76028,"69,678",23989
Fort Worth,BMW,M2,COUPE,Used,Black,Black/Orange Stitching,Manual,Gasoline,6-Cylinder Turbo,2 wheel drive - rear,18 City / 24 Highway,2021,76028,"3,005",65990
Fort Worth,Ford,F250,TRUCKS,Used,Gold,Java,Automatic,Diesel,8-Cylinder Turbo,4 wheel drive,,2017,76028,"47,924",66995
Fort Worth,Jeep,Cherokee,SUV,Used,Silver,Black/Iceland Gray,Automatic,Gasoline,4-Cylinder,4 wheel drive,21 City / 28 Highway,2014,76017,"45,080",20990
Fort Worth,Nissan,Frontier,TRUCKS,Used,Red,Steel,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,18 City / 24 Highway,2020,76017,"13,196",32999
Fort Worth,Lexus,ES 350,SEDAN,Used,Black,Stratus Gray,Automatic,Gasoline,6-Cylinder,2 wheel drive - front,21 City / 30 Highway,2018,76017,"35,277",34987
Fort Worth,Acura,RDX,SUV,Used,,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 27 Highway,2019,76017,"29,674",38888
Fort Worth,Acura,TLX,SEDAN,Used,Off White,Parchment,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 31 Highway,2021,76017,"6,794",39999
Fort Worth,Acura,RDX,SUV,Used,,Ebony,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - front,22 City / 27 Highway,2020,76017,"16,163",40954
Fort Worth,Honda,Accord,SEDAN,Used,White,Black,Automatic,Gasoline,4-Cylinder,2 wheel drive - front,27 City / 36 Highway,2016,76132,"77,823",19991
Fort Worth,Mercedes-Benz,E 350,SEDAN,Certified,Black,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,20 City / 29 Highway,2016,76132,"47,215",30991
Fort Worth,Mercedes-Benz,GLE 350,SUV,Used,Black,Black,Automatic,Gasoline,6-Cylinder,2 wheel drive - rear,18 City / 23 Highway,2018,76132,"45,125",39991
Fort Worth,BMW,X3,SUV,Used,White,Black W/Contrast Stiching,Automatic,Gasoline,4-Cylinder Turbo,2 wheel drive - rear,25 City / 29 Highway,2020,76132,"25,173",41991
Fort Worth,Ford,Mustang,COUPE,Used,Orange,Ebony,Manual,Gasoline,8-Cylinder,2 wheel drive - rear,14 City / 21 Highway,2016,76132,"15,142",56991
